,lat,long,date,fire_bool
49438,41.287,-122.989,2014-08-01,t
49439,41.287,-122.989,2014-08-01,t
49443,41.289,-122.984,2014-08-02,t
49444,41.289,-122.984,2014-08-02,t
49445,41.289,-122.984,2014-08-02,t
49453,41.293,-123.061,2014-08-11,t
49454,41.293,-123.061,2014-08-11,t
49455,41.293,-123.061,2014-08-11,t
49460,41.298,-123.016,2014-08-02,t
49461,41.298,-123.016,2014-08-02,t
49464,41.3,-123.004,2014-08-02,t
49465,41.3,-123.004,2014-08-02,t
49466,41.3,-123.004,2014-08-02,t
49467,41.3,-122.999,2014-08-03,t
49468,41.3,-122.999,2014-08-03,t
49469,41.3,-122.999,2014-08-03,t
49471,41.305,-123.097,2014-08-17,t
49472,41.305,-123.097,2014-08-17,t
49473,41.305,-123.097,2014-08-17,t
49486,41.316,-123.03,2014-08-08,t
49487,41.316,-123.03,2014-08-08,t
49488,41.316,-123.03,2014-08-08,t
49493,41.321,-123.067,2014-08-11,t
49494,41.321,-123.067,2014-08-11,t
49495,41.321,-123.067,2014-08-11,t
49496,41.323,-122.978,2014-08-11,t
49497,41.326,-122.972,2014-08-11,t
49498,41.326,-122.972,2014-08-11,t
49499,41.326,-122.972,2014-08-11,t
49506,41.332,-122.982,2014-08-11,t
49510,41.338,-122.993,2014-08-11,t
49511,41.338,-122.993,2014-08-11,t
49512,41.338,-122.993,2014-08-11,t
49513,41.34,-123.005,2014-08-11,t
49514,41.34,-123.005,2014-08-11,t
49515,41.34,-123.005,2014-08-11,t
49517,41.342,-123.017,2014-08-11,t
49518,41.342,-123.017,2014-08-11,t
49519,41.342,-123.017,2014-08-11,t
49520,41.343,-123.078,2014-08-16,t
49521,41.343,-123.078,2014-08-16,t
49522,41.343,-123.078,2014-08-16,t
49523,41.347,-123.079,2014-08-18,t
49524,41.347,-123.079,2014-08-18,t
49525,41.347,-123.079,2014-08-18,t
49532,41.353,-123.08,2014-08-22,t
49533,41.353,-123.08,2014-08-22,t
49534,41.353,-123.063,2014-08-23,t
49543,41.357,-123.095,2014-08-22,t
49544,41.357,-123.095,2014-08-22,t
49545,41.357,-123.095,2014-08-22,t
49549,41.358,-123.051,2014-08-23,t
49550,41.358,-123.051,2014-08-23,t
49551,41.358,-123.051,2014-08-23,t
49563,41.361,-123.038,2014-08-19,t
49564,41.361,-123.038,2014-08-19,t
49565,41.361,-123.038,2014-08-19,t
49578,41.366,-123.046,2014-08-17,t
49581,41.367,-122.995,2014-08-16,t
49582,41.367,-122.995,2014-08-16,t
49583,41.367,-122.995,2014-08-16,t
49602,41.388,-123.042,2014-08-17,t
49603,41.388,-123.042,2014-08-17,t
49604,41.388,-123.042,2014-08-17,t
49606,41.393,-123.041,2014-08-26,t
49607,41.393,-123.041,2014-08-26,t
49608,41.393,-123.041,2014-08-26,t
49719,41.476,-120.931,2014-07-04,t
49755,41.515,-123.233,2014-09-19,t
49756,41.515,-123.233,2014-09-19,t
49757,41.515,-123.233,2014-09-19,t
49763,41.516,-123.19,2014-09-20,t
49773,41.518,-123.208,2014-09-19,t
49774,41.518,-123.208,2014-09-19,t
49775,41.518,-123.208,2014-09-19,t
49777,41.52,-123.184,2014-09-20,t
49779,41.521,-123.046,2014-08-11,t
49780,41.521,-123.046,2014-08-11,t
49781,41.521,-123.046,2014-08-11,t
49782,41.523,-123.227,2014-09-19,t
49784,41.524,-123.165,2014-09-04,t
49785,41.524,-123.165,2014-09-04,t
49795,41.527,-123.133,2014-09-06,t
49796,41.527,-123.133,2014-09-06,t
49797,41.527,-123.133,2014-09-06,t
49798,41.528,-123.248,2014-09-13,t
49799,41.528,-123.135,2014-09-06,t
49800,41.528,-123.135,2014-09-06,t
49801,41.528,-123.135,2014-09-06,t
49802,41.529,-123.278,2014-09-15,t
49803,41.529,-123.278,2014-09-15,t
49804,41.529,-123.242,2014-09-14,t
49805,41.529,-123.242,2014-09-14,t
49807,41.53,-123.173,2014-08-28,t
49808,41.53,-123.155,2014-09-05,t
49809,41.53,-123.155,2014-09-05,t
49810,41.53,-123.155,2014-09-05,t
49813,41.531,-123.159,2014-09-06,t
49814,41.531,-123.159,2014-09-06,t
49815,41.531,-123.159,2014-09-06,t
49825,41.532,-123.215,2014-09-15,t
49826,41.532,-123.146,2014-09-05,t
49827,41.533,-123.272,2014-09-14,t
49828,41.533,-123.272,2014-09-14,t
49829,41.533,-123.272,2014-09-14,t
49834,41.533,-123.184,2014-08-25,t
49835,41.533,-123.184,2014-08-25,t
49836,41.533,-123.184,2014-08-25,t
49837,41.533,-123.149,2014-09-05,t
49838,41.533,-123.149,2014-09-05,t
49839,41.533,-123.149,2014-09-05,t
49841,41.534,-123.164,2014-09-01,t
49842,41.534,-123.164,2014-09-01,t
49845,41.535,-123.203,2014-09-14,t
49846,41.535,-123.203,2014-09-14,t
49853,41.536,-123.218,2014-09-12,t
49854,41.536,-123.218,2014-09-12,t
49857,41.537,-123.222,2014-09-12,t
49864,41.538,-123.035,2014-08-09,t
49865,41.538,-123.035,2014-08-09,t
49866,41.539,-123.046,2014-08-08,t
49867,41.539,-123.046,2014-08-08,t
49871,41.539,-123.046,2014-08-08,t
49872,41.54,-123.239,2014-09-07,t
49873,41.54,-123.234,2014-09-06,t
49874,41.54,-123.234,2014-09-06,t
49876,41.54,-123.212,2014-09-11,t
49877,41.54,-123.184,2014-08-27,t
49878,41.54,-123.157,2014-09-05,t
49882,41.541,-123.234,2014-09-06,t
49884,41.542,-123.258,2014-09-12,t
49885,41.542,-123.258,2014-09-12,t
49886,41.542,-123.258,2014-09-12,t
49887,41.542,-123.241,2014-09-07,t
49888,41.542,-123.241,2014-09-07,t
49889,41.542,-123.228,2014-09-07,t
49890,41.542,-123.228,2014-09-07,t
49891,41.542,-123.228,2014-09-07,t
49892,41.542,-123.203,2014-09-10,t
49893,41.542,-123.203,2014-09-10,t
49894,41.542,-123.203,2014-09-10,t
49897,41.544,-123.212,2014-09-05,t
49899,41.544,-123.041,2014-08-02,t
49900,41.544,-123.041,2014-08-02,t
49901,41.544,-123.041,2014-08-02,t
49905,41.545,-123.246,2014-09-08,t
49906,41.545,-123.246,2014-09-08,t
49907,41.545,-123.246,2014-09-08,t
49908,41.545,-123.183,2014-08-29,t
49909,41.545,-123.047,2014-08-03,t
49910,41.545,-123.047,2014-08-03,t
49911,41.547,-123.268,2014-09-12,t
49912,41.547,-123.268,2014-09-12,t
49913,41.547,-123.268,2014-09-12,t
49914,41.547,-123.043,2014-08-02,t
49915,41.547,-123.043,2014-08-02,t
49916,41.548,-123.257,2014-09-12,t
49917,41.548,-123.257,2014-09-12,t
49918,41.548,-123.257,2014-09-12,t
49919,41.548,-123.191,2014-09-03,t
49920,41.548,-123.191,2014-09-03,t
49921,41.548,-123.191,2014-09-03,t
49922,41.551,-123.22,2014-09-05,t
49934,41.559,-123.054,2014-08-06,t
49935,41.559,-123.054,2014-08-06,t
49981,41.589,-123.231,2014-09-17,t
49982,41.589,-123.231,2014-09-17,t
49986,41.591,-123.223,2014-09-16,t
49987,41.591,-123.223,2014-09-16,t
49988,41.591,-123.223,2014-09-16,t
49989,41.593,-123.253,2014-09-14,t
49990,41.593,-123.253,2014-09-14,t
50022,41.617,-123.27,2014-09-12,t
50023,41.617,-123.27,2014-09-12,t
50024,41.617,-123.27,2014-09-12,t
50025,41.618,-123.273,2014-09-14,t
50026,41.618,-123.273,2014-09-14,t
50027,41.618,-123.249,2014-09-11,t
50028,41.618,-123.249,2014-09-11,t
50035,41.624,-123.216,2014-09-13,t
50036,41.624,-123.216,2014-09-13,t
50038,41.626,-123.263,2014-09-09,t
50039,41.626,-123.263,2014-09-09,t
50040,41.626,-123.263,2014-09-09,t
50041,41.626,-123.263,2014-09-10,t
50042,41.627,-123.251,2014-09-10,t
50043,41.628,-123.282,2014-09-17,t
50044,41.628,-123.282,2014-09-17,t
50045,41.628,-123.282,2014-09-17,t
50065,41.641,-123.166,2014-09-07,t
50076,41.647,-123.257,2014-09-07,t
50077,41.647,-123.256,2014-09-07,t
50078,41.647,-123.166,2014-09-10,t
50079,41.647,-123.166,2014-09-10,t
50080,41.647,-123.166,2014-09-10,t
50090,41.649,-123.268,2014-09-07,t
50099,41.652,-123.142,2014-09-09,t
50100,41.652,-123.142,2014-09-09,t
50101,41.652,-123.142,2014-09-09,t
50102,41.653,-123.201,2014-09-10,t
50103,41.654,-123.254,2014-09-06,t
50113,41.656,-123.15,2014-09-09,t
50114,41.656,-123.119,2014-09-07,t
50115,41.656,-123.119,2014-09-07,t
50116,41.656,-123.119,2014-09-07,t
50121,41.658,-123.252,2014-09-05,t
50122,41.658,-123.252,2014-09-05,t
50123,41.658,-123.252,2014-09-05,t
50124,41.658,-123.155,2014-09-10,t
50125,41.659,-123.245,2014-09-05,t
50126,41.659,-123.245,2014-09-05,t
50127,41.659,-123.245,2014-09-05,t
50128,41.659,-123.12,2014-09-07,t
50129,41.659,-123.12,2014-09-07,t
50130,41.659,-123.12,2014-09-07,t
50131,41.66,-123.203,2014-09-03,t
50132,41.66,-123.203,2014-09-03,t
50133,41.66,-123.203,2014-09-03,t
50134,41.66,-123.174,2014-09-09,t
50135,41.66,-123.174,2014-09-09,t
50136,41.66,-123.174,2014-09-09,t
50137,41.661,-123.197,2014-09-03,t
50138,41.661,-123.197,2014-09-03,t
50139,41.661,-123.197,2014-09-03,t
50157,41.668,-123.145,2014-09-05,t
50158,41.669,-123.128,2014-09-05,t
50159,41.669,-123.128,2014-09-05,t
50160,41.669,-123.128,2014-09-05,t
50161,41.669,-122.115,2014-08-03,t
50162,41.669,-122.115,2014-08-03,t
50163,41.669,-122.115,2014-08-03,t
50164,41.671,-123.228,2014-09-04,t
50165,41.671,-123.228,2014-09-04,t
50170,41.672,-123.231,2014-09-04,t
50171,41.672,-123.231,2014-09-04,t
50172,41.672,-123.231,2014-09-04,t
50173,41.673,-123.247,2014-09-05,t
50174,41.673,-123.247,2014-09-05,t
50175,41.673,-122.088,2014-08-03,t
50176,41.673,-122.088,2014-08-03,t
50177,41.674,-123.156,2014-08-31,t
50178,41.674,-123.156,2014-08-30,t
50179,41.674,-123.156,2014-08-31,t
50180,41.674,-123.149,2014-09-05,t
50181,41.674,-123.149,2014-09-05,t
50182,41.674,-123.149,2014-09-05,t
50183,41.676,-123.224,2014-08-30,t
50184,41.676,-123.224,2014-08-30,t
50185,41.676,-123.224,2014-08-30,t
50194,41.677,-123.134,2014-09-05,t
50195,41.677,-123.134,2014-09-05,t
50196,41.677,-123.134,2014-09-05,t
50199,41.677,-122.104,2014-08-02,t
50200,41.677,-122.104,2014-08-02,t
50201,41.677,-122.104,2014-08-02,t
50205,41.678,-122.087,2014-08-02,t
50206,41.678,-122.087,2014-08-02,t
50207,41.678,-122.087,2014-08-02,t
50211,41.679,-123.294,2014-08-27,t
50212,41.679,-123.294,2014-08-27,t
50213,41.679,-123.294,2014-08-27,t
50214,41.679,-123.225,2014-08-29,t
50215,41.679,-123.225,2014-08-29,t
50216,41.679,-123.225,2014-08-29,t
50217,41.679,-123.225,2014-08-29,t
50218,41.679,-123.225,2014-08-29,t
50220,41.68,-123.204,2014-08-29,t
50221,41.68,-123.204,2014-08-29,t
50222,41.68,-123.204,2014-08-29,t
50235,41.682,-123.116,2014-09-03,t
50236,41.682,-123.116,2014-09-03,t
50237,41.682,-123.116,2014-09-03,t
50241,41.683,-123.341,2014-08-25,t
50242,41.683,-123.341,2014-08-25,t
50245,41.683,-122.113,2014-08-02,t
50246,41.683,-122.113,2014-08-02,t
50249,41.684,-123.193,2014-08-29,t
50250,41.684,-123.193,2014-08-29,t
50251,41.684,-123.193,2014-08-29,t
50252,41.684,-122.094,2014-08-03,t
50253,41.684,-122.094,2014-08-03,t
50255,41.685,-123.248,2014-09-04,t
50256,41.685,-123.248,2014-09-04,t
50257,41.685,-123.248,2014-09-04,t
50259,41.686,-123.311,2014-08-27,t
50260,41.686,-123.311,2014-08-27,t
50261,41.686,-123.311,2014-08-27,t
50265,41.687,-123.248,2014-09-03,t
50266,41.687,-123.248,2014-09-03,t
50267,41.687,-123.248,2014-09-03,t
50274,41.688,-122.071,2014-08-02,t
50275,41.688,-122.071,2014-08-02,t
50276,41.688,-122.071,2014-08-02,t
50285,41.69,-123.13,2014-09-03,t
50286,41.69,-123.13,2014-09-03,t
50287,41.69,-123.13,2014-09-03,t
50291,41.692,-123.155,2014-08-29,t
50292,41.692,-123.155,2014-08-29,t
50297,41.695,-123.348,2014-08-26,t
50298,41.695,-123.348,2014-08-26,t
50299,41.695,-123.348,2014-08-26,t
50300,41.695,-123.32,2014-08-26,t
50301,41.695,-122.083,2014-08-03,t
50302,41.695,-122.083,2014-08-03,t
50303,41.697,-123.302,2014-08-25,t
50305,41.697,-123.26,2014-08-29,t
50306,41.697,-123.26,2014-08-29,t
50309,41.698,-123.093,2014-09-05,t
50310,41.698,-123.093,2014-09-05,t
50311,41.698,-123.093,2014-09-05,t
50312,41.699,-123.297,2014-08-29,t
50313,41.699,-123.297,2014-08-29,t
50314,41.7,-123.253,2014-08-29,t
50315,41.7,-123.253,2014-08-29,t
50316,41.7,-123.121,2014-09-03,t
50317,41.7,-123.121,2014-09-03,t
50318,41.7,-123.121,2014-09-03,t
50322,41.702,-123.347,2014-08-26,t
50326,41.703,-123.351,2014-08-27,t
50327,41.703,-123.351,2014-08-27,t
50333,41.705,-123.14,2014-08-31,t
50335,41.706,-123.278,2014-08-28,t
50339,41.707,-123.085,2014-09-05,t
50340,41.707,-123.085,2014-09-05,t
50344,41.709,-123.191,2014-08-29,t
50345,41.709,-123.191,2014-08-29,t
50346,41.709,-123.191,2014-08-29,t
50347,41.709,-123.124,2014-09-03,t
50348,41.709,-123.124,2014-09-03,t
50349,41.709,-123.124,2014-09-03,t
50350,41.71,-123.201,2014-08-28,t
50351,41.71,-123.201,2014-08-28,t
50352,41.71,-123.201,2014-08-28,t
50353,41.71,-123.159,2014-09-05,t
50354,41.71,-123.159,2014-09-05,t
50355,41.71,-123.159,2014-09-05,t
50356,41.71,-123.128,2014-09-01,t
50357,41.71,-123.128,2014-09-01,t
50364,41.714,-123.094,2014-09-06,t
50365,41.714,-123.094,2014-09-06,t
50366,41.714,-123.094,2014-09-06,t
50367,41.715,-123.31,2014-08-21,t
50371,41.715,-123.236,2014-08-24,t
50372,41.715,-123.111,2014-09-03,t
50374,41.716,-123.34,2014-08-25,t
50375,41.716,-123.34,2014-08-25,t
50376,41.716,-123.34,2014-08-25,t
50377,41.716,-123.173,2014-09-06,t
50378,41.716,-123.173,2014-09-06,t
50379,41.717,-123.097,2014-09-04,t
50380,41.717,-123.095,2014-09-04,t
50381,41.717,-123.095,2014-09-04,t
50382,41.717,-123.095,2014-09-04,t
50384,41.718,-123.352,2014-08-25,t
50385,41.718,-123.352,2014-08-25,t
50386,41.718,-123.352,2014-08-25,t
50387,41.718,-123.15,2014-09-05,t
50388,41.718,-123.15,2014-09-05,t
50389,41.719,-123.208,2014-08-28,t
50390,41.719,-123.208,2014-08-28,t
50391,41.719,-123.208,2014-08-28,t
50392,41.719,-123.086,2014-09-05,t
50393,41.719,-123.086,2014-09-05,t
50394,41.719,-123.071,2014-09-09,t
50395,41.719,-123.071,2014-09-09,t
50396,41.719,-123.071,2014-09-09,t
50404,41.721,-123.044,2014-09-09,t
50405,41.721,-123.044,2014-09-09,t
50406,41.721,-123.044,2014-09-09,t
50407,41.721,-123.04,2014-09-10,t
50408,41.721,-123.04,2014-09-10,t
50412,41.722,-123.296,2014-08-22,t
50413,41.722,-123.296,2014-08-22,t
50414,41.722,-123.228,2014-08-27,t
50415,41.722,-123.228,2014-08-27,t
50416,41.722,-123.228,2014-08-27,t
50417,41.722,-123.15,2014-09-06,t
50418,41.722,-123.15,2014-09-06,t
50421,41.723,-123.201,2014-08-28,t
50422,41.723,-123.201,2014-08-28,t
50423,41.723,-123.201,2014-08-28,t
50426,41.725,-123.347,2014-08-23,t
50427,41.725,-123.347,2014-08-23,t
50428,41.725,-123.347,2014-08-23,t
50429,41.725,-123.253,2014-08-27,t
50430,41.725,-123.253,2014-08-27,t
50431,41.725,-123.253,2014-08-27,t
50432,41.725,-123.095,2014-09-04,t
50433,41.725,-123.095,2014-09-04,t
50438,41.727,-123.334,2014-08-23,t
50439,41.727,-123.334,2014-08-23,t
50440,41.727,-123.334,2014-08-23,t
50445,41.728,-123.102,2014-09-05,t
50446,41.728,-123.102,2014-09-05,t
50447,41.728,-123.102,2014-09-05,t
50448,41.729,-123.153,2014-09-06,t
50449,41.729,-123.153,2014-09-06,t
50450,41.729,-123.153,2014-09-06,t
50453,41.73,-123.128,2014-09-03,t
50454,41.73,-123.128,2014-09-03,t
50455,41.73,-123.128,2014-09-03,t
50456,41.731,-123.24,2014-08-28,t
50457,41.731,-123.24,2014-08-28,t
50463,41.735,-123.27,2014-08-28,t
50464,41.735,-123.27,2014-08-28,t
50465,41.735,-123.27,2014-08-28,t
50466,41.735,-123.268,2014-08-23,t
50467,41.735,-123.092,2014-09-06,t
50468,41.735,-123.092,2014-09-06,t
50469,41.735,-123.092,2014-09-06,t
50470,41.735,-123.052,2014-09-07,t
50471,41.736,-123.331,2014-08-21,t
50475,41.737,-123.104,2014-09-05,t
50476,41.737,-123.104,2014-09-05,t
50477,41.737,-123.104,2014-09-05,t
50478,41.737,-123.066,2014-09-07,t
50479,41.737,-123.066,2014-09-07,t
50480,41.738,-123.31,2014-08-21,t
50481,41.738,-123.092,2014-09-05,t
50482,41.738,-123.092,2014-09-05,t
50483,41.738,-123.092,2014-09-05,t
50493,41.739,-123.198,2014-08-28,t
50494,41.739,-123.198,2014-08-28,t
50495,41.739,-123.158,2014-09-16,t
50496,41.739,-123.139,2014-09-02,t
50497,41.739,-123.139,2014-09-02,t
50498,41.739,-123.053,2014-09-06,t
50499,41.74,-123.321,2014-08-20,t
50500,41.74,-123.321,2014-08-20,t
50501,41.74,-123.321,2014-08-20,t
50505,41.74,-123.028,2014-09-07,t
50506,41.74,-123.028,2014-09-07,t
50509,41.74,-123.028,2014-09-07,t
50519,41.743,-123.249,2014-08-27,t
50520,41.743,-123.249,2014-08-27,t
50521,41.743,-123.249,2014-08-27,t
50522,41.744,-123.072,2014-09-06,t
50524,41.745,-123.076,2014-09-05,t
50525,41.745,-123.076,2014-09-05,t
50526,41.745,-123.076,2014-09-05,t
50533,41.746,-123.269,2014-08-23,t
50534,41.746,-123.269,2014-08-23,t
50535,41.746,-123.269,2014-08-23,t
50537,41.747,-123.338,2014-08-17,t
50538,41.747,-123.338,2014-08-17,t
50539,41.747,-123.338,2014-08-17,t
50547,41.749,-123.012,2014-09-07,t
50548,41.749,-123.012,2014-09-07,t
50549,41.749,-123.012,2014-09-07,t
50554,41.751,-123.088,2014-09-03,t
50555,41.751,-123.088,2014-09-03,t
50556,41.751,-123.088,2014-09-03,t
50560,41.752,-123.258,2014-08-25,t
50561,41.752,-123.258,2014-08-25,t
50562,41.752,-123.258,2014-08-25,t
50565,41.753,-123.325,2014-08-18,t
50566,41.753,-123.325,2014-08-18,t
50567,41.753,-123.325,2014-08-18,t
50574,41.754,-123.327,2014-08-17,t
50575,41.754,-123.327,2014-08-17,t
50576,41.754,-123.327,2014-08-17,t
50583,41.757,-123.017,2014-09-07,t
50584,41.758,-123.056,2014-09-05,t
50585,41.758,-123.056,2014-09-05,t
50586,41.758,-123.056,2014-09-05,t
50590,41.759,-123.153,2014-09-05,t
50591,41.759,-123.153,2014-09-05,t
50598,41.761,-123.342,2014-08-17,t
50599,41.762,-123.344,2014-08-17,t
50600,41.762,-123.344,2014-08-17,t
50601,41.762,-123.344,2014-08-17,t
50602,41.762,-123.076,2014-09-03,t
50603,41.762,-123.076,2014-09-03,t
50604,41.762,-123.076,2014-09-03,t
50605,41.763,-123.059,2014-09-05,t
50606,41.763,-123.059,2014-09-05,t
50610,41.764,-123.132,2014-09-02,t
50611,41.765,-123.304,2014-08-21,t
50612,41.765,-123.304,2014-08-21,t
50613,41.765,-123.304,2014-08-21,t
50614,41.765,-123.119,2014-09-03,t
50615,41.765,-123.119,2014-09-03,t
50616,41.765,-123.119,2014-09-03,t
50617,41.766,-123.042,2014-09-05,t
50618,41.766,-123.042,2014-09-05,t
50620,41.766,-123.042,2014-09-05,t
50623,41.766,-123.031,2014-09-05,t
50624,41.766,-123.031,2014-09-05,t
50625,41.766,-123.031,2014-09-05,t
50626,41.767,-123.345,2014-08-17,t
50627,41.767,-123.345,2014-08-17,t
50628,41.767,-123.345,2014-08-17,t
50631,41.767,-123.16,2014-09-04,t
50632,41.767,-123.16,2014-09-04,t
50633,41.767,-123.055,2014-09-05,t
50634,41.767,-123.055,2014-09-05,t
50635,41.767,-123.055,2014-09-05,t
50636,41.767,-123.055,2014-09-04,t
50642,41.769,-123.161,2014-09-04,t
50643,41.769,-123.161,2014-09-04,t
50645,41.769,-123.161,2014-09-04,t
50646,41.769,-123.073,2014-09-04,t
50647,41.769,-123.073,2014-09-04,t
50648,41.769,-123.073,2014-09-04,t
50649,41.769,-123.045,2014-09-05,t
50650,41.769,-123.045,2014-09-05,t
50660,41.772,-123.199,2014-08-29,t
50661,41.772,-123.199,2014-08-29,t
50662,41.772,-123.199,2014-08-29,t
50666,41.773,-123.105,2014-09-04,t
50667,41.773,-123.105,2014-09-04,t
50671,41.774,-123.121,2014-09-04,t
50672,41.774,-123.121,2014-09-04,t
50673,41.774,-123.121,2014-09-03,t
50674,41.774,-123.121,2014-09-04,t
50675,41.776,-123.229,2014-08-29,t
50676,41.776,-123.229,2014-08-29,t
50677,41.776,-123.229,2014-08-29,t
50685,41.779,-123.31,2014-08-20,t
50686,41.779,-123.31,2014-08-20,t
50687,41.779,-123.31,2014-08-20,t
50705,41.782,-123.236,2014-08-27,t
50706,41.782,-123.236,2014-08-27,t
50707,41.786,-123.28,2014-08-24,t
50708,41.786,-123.28,2014-08-24,t
50709,41.786,-123.28,2014-08-24,t
50710,41.786,-123.052,2014-09-05,t
50711,41.786,-123.052,2014-09-05,t
50712,41.786,-123.052,2014-09-05,t
50713,41.787,-123.265,2014-08-26,t
50714,41.788,-123.132,2014-08-30,t
50715,41.788,-123.132,2014-08-30,t
50716,41.788,-123.132,2014-08-30,t
50717,41.789,-123.273,2014-08-25,t
50718,41.789,-123.273,2014-08-25,t
50719,41.789,-123.273,2014-08-25,t
50720,41.789,-123.257,2014-08-26,t
50725,41.794,-123.226,2014-08-29,t
50726,41.794,-123.226,2014-08-29,t
50727,41.794,-123.226,2014-08-29,t
50733,41.797,-123.092,2014-09-03,t
50734,41.797,-123.092,2014-09-03,t
50735,41.797,-123.092,2014-09-03,t
50738,41.798,-123.132,2014-08-30,t
50739,41.798,-123.132,2014-08-30,t
50747,41.804,-123.106,2014-09-03,t
50748,41.804,-123.106,2014-09-03,t
50754,41.807,-123.189,2014-08-29,t
50755,41.807,-123.189,2014-08-29,t
50756,41.807,-123.189,2014-08-29,t
50758,41.81,-119.749,2014-07-04,t
50775,41.817,-123.228,2014-09-01,t
50776,41.817,-123.228,2014-09-01,t
50777,41.819,-123.153,2014-08-31,t
50778,41.819,-123.153,2014-08-31,t
50779,41.819,-123.153,2014-08-31,t
50786,41.847,-122.915,2014-08-12,t
50787,41.847,-122.915,2014-08-12,t
50788,41.847,-122.915,2014-08-12,t
50803,41.864,-122.899,2014-08-10,t
50804,41.864,-122.899,2014-08-10,t
50805,41.864,-122.899,2014-08-10,t
50809,41.865,-122.931,2014-08-11,t
50810,41.865,-122.931,2014-08-11,t
50811,41.865,-122.931,2014-08-11,t
50812,41.869,-122.955,2014-08-11,t
50814,41.876,-122.848,2014-08-03,t
50815,41.876,-122.848,2014-08-03,t
50817,41.877,-122.845,2014-08-03,t
50818,41.877,-122.845,2014-08-03,t
50819,41.877,-122.845,2014-08-03,t
50820,41.877,-122.82,2014-08-03,t
50821,41.877,-122.805,2014-08-08,t
50822,41.877,-122.805,2014-08-08,t
50823,41.877,-122.805,2014-08-08,t
50824,41.877,-122.791,2014-08-07,t
50825,41.877,-122.791,2014-08-07,t
50826,41.877,-122.791,2014-08-07,t
50828,41.887,-122.829,2014-08-03,t
50829,41.887,-122.829,2014-08-03,t
50830,41.887,-122.829,2014-08-03,t
50831,41.887,-122.795,2014-08-06,t
50832,41.887,-122.795,2014-08-06,t
50833,41.887,-122.795,2014-08-06,t
50834,41.888,-122.867,2014-08-07,t
50835,41.888,-122.778,2014-08-07,t
50836,41.89,-122.86,2014-08-03,t
50837,41.89,-122.86,2014-08-03,t
50838,41.89,-122.86,2014-08-03,t
50841,41.896,-122.81,2014-08-03,t
50844,41.897,-122.853,2014-08-03,t
50845,41.897,-122.853,2014-08-03,t
50846,41.897,-122.853,2014-08-03,t
50847,41.898,-122.832,2014-08-03,t
50857,41.904,-122.893,2014-08-07,t
50867,41.909,-122.841,2014-08-03,t
50868,41.909,-122.841,2014-08-03,t
50871,41.912,-122.805,2014-08-03,t
50873,41.917,-122.785,2014-08-07,t
50874,41.917,-122.785,2014-08-07,t
50875,41.917,-122.785,2014-08-07,t
50879,41.918,-119.808,2014-07-03,t
50880,41.918,-119.808,2014-07-03,t
50881,41.918,-119.808,2014-07-03,t
50893,41.92,-122.82,2014-08-03,t
50894,41.92,-122.82,2014-08-03,t
50898,41.921,-119.8,2014-07-03,t
50899,41.921,-119.8,2014-07-03,t
50900,41.921,-119.8,2014-07-03,t
50902,41.923,-122.87,2014-07-31,t
50903,41.923,-122.87,2014-07-31,t
50904,41.923,-122.87,2014-07-31,t
50905,41.924,-122.874,2014-07-31,t
50906,41.924,-122.874,2014-07-31,t
50908,41.925,-122.801,2014-08-07,t
50909,41.925,-122.801,2014-08-07,t
50910,41.926,-122.881,2014-08-01,t
50911,41.926,-122.881,2014-08-01,t
50912,41.927,-122.864,2014-08-01,t
50913,41.928,-122.878,2014-08-03,t
50916,41.929,-119.792,2014-07-03,t
50924,41.935,-122.814,2014-08-06,t
50925,41.935,-122.814,2014-08-06,t
50926,41.935,-122.814,2014-08-06,t
50927,41.935,-122.781,2014-08-11,t
50928,41.935,-122.781,2014-08-11,t
50929,41.935,-122.781,2014-08-11,t
50955,41.968,-122.259,2014-08-04,t
50956,41.968,-122.259,2014-08-04,t
50957,41.968,-122.259,2014-08-04,t
50958,41.968,-122.259,2014-08-04,t
50972,41.979,-122.275,2014-08-01,t
50973,41.979,-122.275,2014-08-01,t
50974,41.979,-122.275,2014-08-01,t
50978,41.996,-122.233,2014-08-01,t
50979,41.996,-122.233,2014-08-01,t
50980,41.996,-122.233,2014-08-01,t
50984,41.996,-118.705,2014-07-11,t
50985,41.996,-118.705,2014-07-11,t
50986,41.996,-118.705,2014-07-11,t
50987,41.998,-122.262,2014-08-01,t
50988,41.998,-122.262,2014-08-01,t
50989,41.998,-122.262,2014-08-01,t
50993,41.999,-122.245,2014-08-01,t
50994,41.999,-122.245,2014-08-01,t
50995,42.01,-118.663,2014-07-11,t
50996,42.01,-118.663,2014-07-11,t
50997,42.01,-118.663,2014-07-11,t
50998,42.013,-122.184,2014-08-03,t
50999,42.013,-122.184,2014-08-03,t
51000,42.016,-122.241,2014-08-01,t
51001,42.016,-122.241,2014-08-01,t
51008,42.019,-122.162,2014-08-04,t
51009,42.019,-122.162,2014-08-04,t
51010,42.019,-122.162,2014-08-04,t
51016,42.027,-122.29,2014-08-01,t
51017,42.028,-122.165,2014-08-04,t
51018,42.028,-122.165,2014-08-04,t
51019,42.028,-122.165,2014-08-04,t
51026,42.036,-122.29,2014-08-01,t
51027,42.036,-122.29,2014-08-01,t
51028,42.036,-122.29,2014-08-01,t
51029,42.036,-122.284,2014-08-01,t
51030,42.036,-122.284,2014-08-01,t
51051,42.059,-121.293,2014-06-21,t
51052,42.059,-121.293,2014-06-21,t
